0.000983,0.0005007,0.00166
0.00098158,0.00053974,0.0016606
0.00097098,0.00049414,0.0016584
0.00098712,0.00055229,0.0016601
0.0010223,0.00050002,0.0016592
0.00098295,0.0005547,0.0016596
0.0009167,0.00054106,0.0016561
0.00093692,0.00054425,0.0016628
0.00096982,0.00050406,0.0016556
0.0010114,0.00050399,0.0016525
0.0010484,0.00044037,0.0016536
0.00090598,0.00061973,0.0016718
0.00095124,0.00051942,0.0016591
0.0010012,0.00052771,0.0016634
0.0010152,0.00057851,0.0016645
0.00094483,0.00061758,0.001666
0.001074,0.00064506,0.0016555
0.00098772,0.00053549,0.0016518
0.00132,0.00049549,0.0016748
0.001448,0.0004839,0.0016898
0.00083738,0.00068386,0.0016777
0.00043269,0.00041527,0.0016597
0.00099581,0.00050598,0.0016817
0.0011604,0.00063209,0.0016848
0.00081102,0.00064075,0.0016646
0.00087257,0.00020821,0.0016994
0.0014096,0.001199,0.001685
0.00079049,0.0020264,0.0016485
0.00080038,0.0014903,0.0017004
0.0011068,0.00064884,0.0016796
0.00053977,0.00065489,0.0016589
0.0010384,0.00054506,0.0016439
0.0011673,0.0014169,0.0016783
0.0010192,0.00037614,0.0017011
0.00083178,0.0012816,0.0015782
0.0022361,0.0016752,0.0018714
0.002167,0.0021331,0.00187
0.0029056,0.00099413,0.001723
0.0040227,0.0021788,0.0016787
0.0037776,0.0040386,0.0017491
0.0015987,0.0039471,0.0017177
0.0010532,0.0035573,0.0019436
0.0014776,0.0013221,0.0017266
0.00093207,0.0017513,0.0013156
0.00098122,0.001255,0.0016614
0.00080951,0.0014598,0.0016448
0.0012473,0.002664,0.0015931
0.00081812,0.0026088,0.0015059
0.0014867,0.0021363,0.0016963
0.0010053,0.00068921,0.0016866
0.00087928,0.0016338,0.0016506
0.00083526,0.00167,0.0016617
0.00093422,0.0014781,0.0016514
0.0010154,0.0014275,0.001679
0.00099839,0.0018836,0.0016363
0.00098466,0.001137,0.0016632
0.0008541,0.0015094,0.0016408
0.0010427,0.0017829,0.0016997
0.00072141,0.0014471,0.0016313
0.0010417,0.001119,0.001665
0.0010084,0.001136,0.0017239
0.00088204,0.0016505,0.0016491
0.0010001,0.0012993,0.0016636
0.00085296,0.0010423,0.0016665
0.00068069,0.001881,0.0017779
0.0005846,0.0044775,0.0014538
0.0012974,0.004398,0.0014654
0.0010495,0.0029492,0.0017217
0.00077205,0.0010969,0.0017121
0.0018317,0.0034599,0.0017727
0.00041973,0.0031862,0.001734
0.0023638,0.0036332,0.0013428
0.006099,0.0076241,0.0015978
0.0090897,0.0033759,0.0015681
0.0051909,0.0060704,0.0021432
0.0043956,0.0063488,0.0015282
0.0074852,0.0074745,0.0017697
0.0052982,0.007739,0.0020645
0.0086069,0.0041631,0.0017008
0.003728,0.01093,0.0019355
0.0047289,0.0075564,0.0023752
0.0050035,0.0095108,0.001242
0.0038163,0.0078094,0.0014186
0.004166,0.0048241,0.0019436
0.0057059,0.011703,0.00099599
0.0060653,0.0044257,0.0021536
0.0015907,0.0086912,0.0013252
0.0042194,0.006537,0.0015936
0.002139,0.0057216,0.0015252
0.0041135,0.0055951,0.0015602
0.0023091,0.0044116,0.0017051
0.0038496,0.006128,0.0016305
0.0060446,0.0055688,0.001658
0.0090175,0.011913,0.00185
0.0073293,0.0037931,0.0013993
0.0058216,0.0077835,0.001665
0.0021975,0.0091203,0.0016393
0.0073964,0.0071235,0.00099044
0.0019551,0.0095128,0.0013316
0.01692,0.012362,0.002601
0.02227,0.010257,0.0021928
0.013537,0.018617,0.0021909
0.0036676,0.019694,0.0009045
0.0037018,0.0094837,0.0019327
0.0029365,0.016032,0.00033013
0.0064181,0.013502,0.0036655
0.010957,0.0065376,0.0024189
0.0032363,0.0095737,0.0039629
0.011692,0.027129,0.0069576
0.014063,0.038275,0.0031884
0.011189,0.019383,0.0017088
0.016794,0.017421,0.0011294
0.014632,0.034482,0.0035309
0.0027289,0.020769,0.003131
0.0079243,0.014405,0.00085773
0.02358,0.017096,0.00091798
0.046618,0.021817,0.0024595
0.055401,0.01428,0.003375
0.040722,0.018554,0.0034345
0.013639,0.030808,0.0048724
0.01804,0.024418,0.0016998
0.021932,0.030549,0.0053958
0.01428,0.027433,0.0037396
0.033803,0.025563,0.0039637
0.055489,0.056356,0.0065827
0.075284,0.059746,0.0033752
0.064579,0.047374,0.0014714
0.009645,0.047092,0.0049316
0.054292,0.064475,0.006965
0.076694,0.073909,0.0050548
0.062006,0.068995,0.0094198
0.077083,0.085289,0.0090813
0.098285,0.053917,0.004201
0.078528,0.044608,0.0045744
0.0285,0.10867,0.0043705
0.023934,0.099739,0.0044103
0.060659,0.045966,0.0019321
0.078252,0.0062267,0.0002162
0.072591,0.050414,0.0031308
0.060164,0.074033,0.0069266
0.031149,0.070823,0.0062977
0.057117,0.064638,0.0027318
0.1016,0.05189,0.0018993
0.096395,0.052259,0.0033959
0.056383,0.096298,0.0025329
0.01733,0.095845,0.0015267
0.013769,0.048691,0.0026468
0.022803,0.024036,0.0046773
0.030549,0.058097,0.0050892
0.039737,0.096509,0.0026925
0.034541,0.081172,0.0012429
0.018547,0.033779,0.003276
0.024685,0.0085392,0.0053655
0.02815,0.042266,0.0051101
0.029917,0.043162,0.0042738
0.036761,0.010271,0.0064646
0.034927,0.019073,0.0086283
0.022755,0.017576,0.0074797
0.011652,0.021376,0.004589
0.0048856,0.038535,0.003232
0.0092071,0.035676,0.0029552
0.0032445,0.0078622,0.0051062
0.026565,0.039312,0.0031856
0.037264,0.036881,0.0047824
0.031967,0.032238,0.0052492
0.03341,0.034545,0.0046331
0.046074,0.052754,0.004068
0.040545,0.090534,0.0030996
0.023474,0.11056,0.0033981
0.049872,0.067523,0.0020916
0.059477,0.016108,0.0027114
0.04774,0.011043,0.0032172
0.038887,0.030991,0.0048751
0.033311,0.056881,0.0038577
0.038663,0.081569,0.0054351
0.058019,0.075951,0.0024565
0.062956,0.018065,0.0021471
0.051105,0.056076,0.0049706
0.030904,0.11377,0.012747
0.045477,0.11728,0.013451
0.054743,0.11045,0.0056483
0.023667,0.11327,0.0017044
0.033064,0.076906,0.0034064
0.059931,0.10026,0.0033932
0.080161,0.18044,0.0044866
0.086261,0.16333,0.0094949
0.099404,0.03869,0.016525
0.12164,0.25787,0.020024
0.085879,0.35361,0.016434
0.048341,0.47315,0.0069071
0.095517,0.56556,0.0083836
0.07816,0.56417,0.0071376
0.020203,0.46312,0.0063225
0.013811,0.19922,0.013527
0.020045,0.087431,0.010545
0.058724,0.085106,0.017173
0.071172,0.24346,0.022617
0.048239,0.40023,0.022913
0.047629,0.39656,0.014827
0.12481,0.24752,0.016117
0.16223,0.21948,0.015564
0.13384,0.253,0.0088466
0.082124,0.10301,0.02097
0.047128,0.111,0.019682
0.033814,0.13515,0.009873
0.01397,0.13399,0.0019501
0.035717,0.11023,0.0079669
0.063489,0.085388,0.013979
0.060393,0.14889,0.01128
0.046945,0.18686,0.010628
0.040241,0.15309,0.01537
0.028635,0.096127,0.011998
0.024447,0.079303,0.016453
0.05631,0.089261,0.021152
0.067693,0.046133,0.020526
0.058894,0.06783,0.024657
0.04568,0.073021,0.035847
0.017486,0.02976,0.033346
0.027305,0.030645,0.028208
0.055172,0.050383,0.029538
0.061727,0.09755,0.026824
0.051161,0.060903,0.030193
0.025087,0.036149,0.040171
0.0059202,0.085781,0.045898
0.019166,0.12339,0.045582
0.026081,0.10282,0.048694
0.017864,0.033895,0.05638
0.020148,0.046707,0.049811
0.031385,0.042762,0.029267
0.014419,0.028545,0.020801
0.019616,0.066355,0.034185
0.045015,0.083581,0.049601
0.049429,0.12154,0.049073
0.041911,0.29646,0.041249
0.057488,0.33654,0.034327
0.047485,0.15513,0.04273
0.050811,0.052715,0.061136
0.08688,0.067089,0.06665
0.091877,0.13144,0.044992
0.082467,0.14857,0.0092258
0.081731,0.062654,0.017041
0.079226,0.093663,0.03022
0.05179,0.050094,0.030158
0.053546,0.12516,0.025215
0.072068,0.097474,0.023994
0.04781,0.082441,0.019508
0.049209,0.11069,0.019235
0.069839,0.048492,0.010588
0.05899,0.038242,0.011813
0.039,0.080369,0.008395
0.029441,0.060988,0.013257
0.034514,0.040803,0.010507
0.077268,0.085848,0.004897
0.13386,0.069458,0.0084869
0.15548,0.018449,0.012361
0.12676,0.021017,0.010766
0.079889,0.036454,0.0056182
0.054128,0.059211,0.0035622
0.037997,0.096088,0.0055567
0.032126,0.11753,0.0058704
0.070137,0.087384,0.0010232
0.076786,0.011751,0.002423
0.038402,0.058126,0.0036222
0.032024,0.070182,0.005863
0.071716,0.026438,0.0029526
0.082823,0.065704,0.0056666
0.070394,0.10633,0.017139
0.060882,0.080845,0.023008
0.06266,0.052007,0.021403
0.044968,0.11476,0.02642
0.038524,0.084412,0.025374
0.078686,0.068751,0.017887
0.06263,0.17658,0.014885
0.027905,0.18347,0.0077915
0.057441,0.12017,0.0086145
0.039054,0.069287,0.016426
0.076855,0.044009,0.01672
0.14963,0.02525,0.010859
0.16983,0.063232,0.0030239
0.13298,0.071547,0.0051357
0.078219,0.04158,0.010785
0.039482,0.07797,0.0064005
0.01345,0.081143,0.0068826
0.052152,0.029402,0.015767
0.047716,0.048267,0.012693
0.027639,0.039476,0.0056609
0.088862,0.073786,0.0031541
0.10591,0.134,0.0029312
0.098479,0.12279,0.0011981
0.102,0.058555,0.0047296
0.11164,0.0078418,0.0041991
0.12101,0.023898,0.011227
0.11978,0.017173,0.012417
0.085829,0.0038607,0.0077645
0.050887,0.016016,0.015556
0.061352,0.021182,0.015273
0.084611,0.026144,0.0078802
0.10613,0.02594,0.0086288
0.10287,0.02228,0.0064016
0.092018,0.03231,0.0032701
0.094528,0.02257,0.0059889
0.094358,0.010808,0.0070343
0.069032,0.032799,0.0026422
0.034541,0.032507,0.011461
0.03082,0.0088132,0.0098033
0.054169,0.036876,0.0039628
0.049423,0.038978,0.001837
0.039383,0.014178,0.0029806
0.030167,0.068882,0.0044739
0.018762,0.056916,0.0118
0.028853,0.060193,0.012491
0.027842,0.12373,0.0033252
0.070193,0.11952,0.0073685
0.093423,0.072604,0.0060055
0.087323,0.048892,0.0029135
0.056396,0.055743,0.0051691
0.065877,0.052677,0.0057236
0.10714,0.032556,0.011249
0.10287,0.042558,0.012241
0.072073,0.056151,0.0042715
0.08069,0.046529,0.011923
0.12566,0.019501,0.011929
0.16179,0.02132,0.0058672
0.17629,0.071792,0.0011377
0.17183,0.11325,0.0067991
0.15552,0.11053,0.0065916
0.14682,0.075277,0.0055296
0.14943,0.043176,0.0049501
0.14246,0.029248,0.0050113
0.11849,0.041712,0.0068604
0.089247,0.062948,0.0058389
0.067634,0.054745,0.0033646
0.054026,0.028717,0.0069443
0.042615,0.058883,0.0055398
0.037548,0.072134,0.0042822
0.035859,0.060508,0.0026764
0.034237,0.05061,0.0086898
0.042761,0.067417,0.0044529
0.06944,0.077171,0.0054649
0.092932,0.061602,0.0042721
0.096104,0.038879,0.0052935
0.095551,0.02951,0.007362
0.10851,0.044296,0.0039544
0.1207,0.044241,0.0046764
0.10378,0.029026,0.0041849
0.060149,0.060944,0.0094138
0.028741,0.067911,0.0036761
0.035566,0.022316,0.0027841
0.058912,0.029815,0.0052483
0.070137,0.032609,0.0061706
0.064959,0.043929,0.0025943
0.056937,0.066657,0.0068219
0.052975,0.040672,0.0026178
0.052064,0.026536,0.0067421
0.056269,0.030333,0.0058407
0.07345,0.037969,0.012337
0.092486,0.037049,0.014125
0.092609,0.039297,0.01555
0.073158,0.081421,0.014698
0.050805,0.12802,0.0073852
0.040751,0.11478,0.005441
0.029075,0.067159,0.0062337
0.0099132,0.028106,0.0038673
0.014344,0.053678,0.0058685
0.0033089,0.10494,0.0085233
0.014916,0.06887,0.0026141
0.012292,0.0096774,0.0049634
0.022578,0.0095929,0.0058325
0.03557,0.054704,0.002302
0.062033,0.077833,0.0046998
0.084128,0.06303,0.0047498
0.07419,0.042074,0.0053177
0.049727,0.015155,0.0048381
0.028803,0.049685,0.004335
0.015396,0.06857,0.0048357
0.020041,0.071247,0.00046432
0.030799,0.069996,0.00586
0.047348,0.031672,0.010183
0.048712,0.032367,0.0079411
0.036344,0.063148,0.0015699
0.034404,0.11299,0.0051136
0.021736,0.15476,0.001927
0.039511,0.091588,0.0053706
0.069728,0.026802,0.011062
0.066187,0.072829,0.0076514
0.045454,0.017642,0.0062216
0.031323,0.072097,0.016862
0.028522,0.10069,0.014037
0.03884,0.064982,0.0090562
0.048156,0.020194,0.0076036
0.039257,0.068443,0.0091922
0.021638,0.08482,0.010584
0.015539,0.045564,0.0031628
0.014514,0.015363,0.0061614
0.05518,0.031561,0.005343
0.06602,0.036797,0.0031266
0.038142,0.049797,0.0046973
0.029603,0.037996,0.0054504
0.055296,0.049057,0.0056347
0.063027,0.041295,0.0063194
0.052269,0.039377,0.0096618
0.016119,0.050684,0.010137
0.059497,0.040193,0.010207
0.095323,0.058823,0.0093262
0.075542,0.053056,0.012872
0.041424,0.019786,0.016896
0.03606,0.063869,0.014981
0.065158,0.063362,0.018264
0.11171,0.032153,0.029027
0.10813,0.036295,0.022411
0.056673,0.058067,0.020653
0.02713,0.067336,0.023692
0.055674,0.057597,0.012579
0.11404,0.056993,0.0065745
0.14349,0.077883,0.0043803
0.1202,0.097429,0.0079281
0.06693,0.097399,0.012483
0.024192,0.087178,0.024033
0.053479,0.083962,0.024119
0.060011,0.087503,0.012807
0.041203,0.089437,0.013918
0.025104,0.09533,0.01521
0.026269,0.10481,0.013934
0.051442,0.084875,0.015556
0.10448,0.039075,0.014993
0.14287,0.012951,0.014528
0.15223,0.033991,0.0104
0.14076,0.062275,0.011004
0.11697,0.048036,0.0086784
0.11441,0.011898,0.0022844
0.12759,0.046011,0.0069264
0.12831,0.059626,0.011055
0.12714,0.039241,0.0074402
0.13158,0.0088183,0.0039935
0.13325,0.058801,0.010272
0.12755,0.079818,0.014284
0.1113,0.059959,0.0067187
0.074551,0.034138,0.0079201
0.024711,0.030482,0.0061965
0.033766,0.04106,0.0053301
0.065458,0.057943,0.0076291
0.10779,0.052723,0.011366
0.13831,0.042765,0.012693
0.12964,0.058081,0.020716
0.096145,0.066708,0.03203
0.067001,0.039317,0.040899
0.042424,0.04362,0.038258
0.015304,0.073599,0.024784
0.026058,0.068376,0.016756
0.052978,0.035966,0.022974
0.070438,0.020735,0.039242
0.084067,0.029953,0.052032
0.092013,0.023469,0.047924
0.078633,0.020397,0.042611
0.038087,0.008129,0.047692
0.04113,0.02376,0.044202
0.10473,0.038745,0.035125
0.14004,0.040536,0.040301
0.12483,0.037383,0.047757
0.076642,0.036848,0.033628
0.048205,0.044822,0.015782
0.061298,0.051199,0.022415
0.06622,0.047547,0.023237
0.053307,0.03376,0.0041906
0.047137,0.018069,0.01768
0.061448,0.018443,0.01188
0.076775,0.029416,0.017956
0.069799,0.038634,0.037791
0.0433,0.042247,0.035406
0.023842,0.041505,0.025562
0.02611,0.043842,0.046018
0.0479,0.052797,0.051473
0.04997,0.063649,0.039118
0.024145,0.096414,0.063019
0.020142,0.12247,0.055778
0.033047,0.11583,0.017365
0.02968,0.096675,0.04976
0.026157,0.095668,0.063768
0.031348,0.11695,0.03613
0.036338,0.12638,0.037897
0.030947,0.11481,0.10121
0.018745,0.10058,0.10234
0.036957,0.08614,0.052207
0.080656,0.072799,0.058604
0.10743,0.073933,0.15361
0.093037,0.087408,0.2173
0.044876,0.10345,0.27583
0.024189,0.12117,0.25329
0.041042,0.13643,0.11479
0.038035,0.13464,0.0084595
0.062106,0.11647,0.068329
0.080294,0.10785,0.19379
0.063987,0.11045,0.22978
0.036197,0.098388,0.17718
0.027441,0.073141,0.10143
0.010768,0.051328,0.097804
0.018399,0.041049,0.14181
0.032385,0.054734,0.11225
0.024049,0.05921,0.084885
0.013775,0.037965,0.035898
0.01334,0.02489,0.050446
0.012971,0.013679,0.071263
0.00025537,0.081717,0.04877
0.023538,0.1184,0.015553
0.035661,0.099594,0.062787
0.02888,0.070478,0.066171
0.024234,0.051174,0.02359
0.030717,0.037417,0.027552
0.029704,0.032056,0.042941
0.023053,0.01793,0.044158
0.024389,0.030616,0.022611
0.020956,0.057355,0.0164
0.015963,0.058672,0.032115
0.024516,0.029639,0.038772
0.022168,0.016585,0.025732
0.018685,0.027833,0.033332
0.039658,0.008827,0.04409
0.059676,0.028803,0.040932
0.069679,0.052003,0.036009
0.0606,0.07073,0.043108
0.031591,0.078033,0.047244
0.020644,0.07123,0.045477
0.052955,0.054251,0.04969
0.080908,0.043968,0.059792
0.091227,0.039991,0.062698
0.081336,0.017262,0.064423
0.059418,0.019534,0.077027
0.029041,0.043731,0.084195
0.036958,0.04042,0.074694
0.091912,0.034703,0.069786
0.13196,0.059441,0.079943
0.14103,0.063635,0.086165
0.12426,0.046782,0.083581
0.093912,0.065459,0.083464
0.060593,0.090209,0.08233
0.027082,0.07472,0.074138
0.015001,0.038013,0.07041
0.059145,0.025603,0.076055
0.084739,0.039922,0.073741
0.083316,0.051225,0.066567
0.085715,0.040462,0.074058
0.091474,0.025506,0.08383
0.074258,0.062611,0.081227
0.045914,0.075049,0.076738
0.036441,0.052207,0.079289
0.033056,0.056195,0.078279
0.046455,0.077806,0.073523
0.056902,0.05498,0.074669
0.050836,0.019906,0.074237
0.06444,0.041119,0.062103
0.070173,0.062665,0.048595
0.051904,0.081286,0.044075
0.039907,0.058217,0.04005
0.052683,0.032365,0.03568
0.070826,0.096098,0.041253
0.081648,0.13916,0.04422
0.077745,0.18162,0.038304
0.059489,0.16115,0.036174
0.049648,0.086965,0.037681
0.068132,0.17668,0.030844
0.077981,0.23872,0.022549
0.072259,0.20278,0.024926
0.072268,0.19066,0.026181
0.081023,0.23934,0.023498
0.080957,0.27622,0.027984
0.059682,0.23341,0.035677
0.036368,0.089527,0.034859
0.033625,0.089515,0.027471
0.034458,0.099974,0.023549
0.047578,0.063785,0.021763
0.0617,0.045866,0.018326
0.060738,0.044352,0.019865
0.052617,0.11543,0.021391
0.056633,0.086162,0.015764
0.059632,0.071124,0.0094052
0.0574,0.18352,0.0084841
0.071249,0.21247,0.012681
0.098379,0.15518,0.01308
0.12353,0.16024,0.013223
0.14851,0.14669,0.016492
0.13744,0.080809,0.01689
0.055229,0.077541,0.010944
0.069085,0.098066,0.013082
0.15749,0.072342,0.012706
0.15685,0.048554,0.0029891
0.12581,0.17065,0.0096793
0.16933,0.17288,0.023204
0.21152,0.070553,0.029596
0.24101,0.028821,0.022724
0.2593,0.044756,0.015988
0.23183,0.041983,0.017916
0.17107,0.057458,0.015594
0.1255,0.19073,0.0099586
0.1211,0.31733,0.0062113
0.14501,0.25817,0.0054268
0.20003,0.071772,0.0051334
0.25398,0.13608,0.00707
0.23809,0.11357,0.011619
0.13603,0.099316,0.014448
0.038319,0.12606,0.013023
0.10723,0.08654,0.0078491
0.16148,0.018766,0.0070954
0.20276,0.066937,0.010687
0.19428,0.067964,0.0099217
0.10799,0.03231,0.0062137
0.072839,0.02891,0.0043653
0.19912,0.060586,0.0062034
0.2829,0.072671,0.0093423
0.30157,0.037364,0.010719
0.27456,0.04527,0.011876
0.21353,0.13347,0.013775
0.1023,0.13819,0.012059
0.10751,0.052702,0.01082
0.25277,0.037801,0.0070152
0.32692,0.038114,0.0058727
0.34371,0.035721,0.012318
0.34026,0.082645,0.011645
0.30422,0.086089,0.0068533
0.27818,0.043803,0.0030445
0.29788,0.034621,0.0092138
0.28449,0.053828,0.0061213
0.22372,0.05596,0.0038799
0.17133,0.042642,0.0075034
0.19275,0.060765,0.0036454
0.31374,0.018954,0.0025873
0.41836,0.055136,0.0053434
0.41514,0.038041,0.0065359
0.29887,0.067941,0.0081596
0.12232,0.12384,0.0082541
0.052392,0.13253,0.0046847
0.17969,0.08766,0.00053722
0.23759,0.044704,0.0032302
0.22769,0.078505,0.0025294
0.17286,0.056763,0.0048687
0.10393,0.031047,0.012195
0.03949,0.031226,0.013739
0.064907,0.0056445,0.0068484
0.1618,0.06633,0.0037449
0.24528,0.084022,0.0068895
0.25631,0.0092912,0.00977
0.15869,0.085865,0.011804
0.081932,0.066242,0.01614
0.25897,0.044313,0.016276
0.35499,0.090162,0.016862
0.3299,0.078277,0.021247
0.24968,0.044295,0.015188
0.14599,0.10411,0.0078171
0.036644,0.12483,0.019844
0.11543,0.066921,0.021348
0.13594,0.070336,0.014015
0.11722,0.076199,0.0088358
0.14131,0.050414,0.010717
